Frame result index,Frame Number,Person UUID,Person UUID Confidence,Headpose Pitch (deg),Headpose Yaw (deg),Headpose Roll (deg),Headpose Pitch Calib (deg),Headpose Yaw Calib (deg),Headpose (X:Y:Z) (mm),Headpose Confidence,Face Rect (X:Y Width X Height),Face Rect detect algorithm,Face Rect Confidence,EyeState Right,EyeState Left,EyeState Right Confidence,EyeState Left Confidence,Eyewear,Eyewear Confidence,EyeGaze Horizontal Left (deg),EyeGaze Horizontal Right (deg),EyeGaze Vertical Left (deg),EyeGaze Vertical Right (deg),Iris RadiusL (mm),Iris RadiusR (mm),Eye Aperture Left (mm),Eye Aperture Right (mm),Eye Aperture Left Confidence,Eye Aperture Right Confidence,Eyelid Closed Left (%),Eyelid Closed Right (%),Eye Center Left (X:Y) (mm),Eye Center Right (X:Y) (mm),Drowsiness Level (0-10),Age,Gender,Ethnic,Emotion,Illumination Variance,Illumination Average,Frame Time,Time From Start
0,955,,0,-4.96979,-22.427,-0.0238706,-0.919544,-2.57278,9.44872:-41.0741:775.469,0.534463,229:154 172x172,512,0.929152,opened,opened,0.979273,0.824449,glasses,0.679809,-33.7784,-33.7784,5.55962,5.55962,5.11628,6.04651,5.52419,5.64924,0.122018,0.534463,0.497801,0.486433,32:-23,-18:-22,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:47.770,38160
0,956,,0,-4.28069,-24.6673,-0.429941,-0.924645,-2.6063,13.6862:-41.5094:775.469,0.469968,232:154 172x172,512,0.91986,closed,opened,0.924963,0.824449,glasses,0.679809,-31.9319,9999,4.17574,9999,5.11628,9999,4.69598,0,0.469521,0.46411,0.573093,1,33:-22,-23:-20,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:47.810,38200
0,957,,0,-4.10245,-25.2556,-0.530802,-0.929459,-2.64062,13.6862:-41.5094:775.469,0.528917,233:155 172x172,512,0.910662,unknown,unknown,0,0,dark sunglasses,0.503024,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:47.850,38240
0,958,,0,-4.78661,-25.6016,-2.38984,-0.935295,-2.67536,13.6862:-41.5094:775.469,0.758025,234:154 172x172,512,0.901555,unknown,unknown,0,0,dark sunglasses,0.503024,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:47.890,38280
0,959,,0,-6.84288,-26.8241,-1.39693,-0.944219,-2.71184,13.6862:-41.5094:775.469,0.667413,237:153 172x172,512,0.892539,unknown,unknown,0,0,dark sunglasses,0.499597,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:47.930,38320
0,960,,0,-8.62461,-29.5679,-2.70641,-0.955803,-2.75234,13.6862:-41.5094:775.469,0.656438,238:153 172x172,512,0.891647,unknown,unknown,0,0,dark sunglasses,0.499597,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:47.970,38360
0,961,,0,-9.91582,-30.8164,-2.0655,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.661011,240:153 172x172,512,0.88273,unknown,unknown,0,0,dark sunglasses,0.497205,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.010,38400
0,962,,0,-11.4481,-33.1531,-1.31982,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.675374,243:153 172x172,512,0.873903,unknown,unknown,0,0,dark sunglasses,0.497205,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.050,38440
0,963,,0,-10.1082,-33.9292,-1.90302,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.942095,245:154 172x172,512,0.865164,unknown,unknown,0,0,dark sunglasses,0.494926,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.090,38480
0,964,,0,-10.6038,-33.8834,-0.7587,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.974939,247:153 172x172,512,0.856513,unknown,unknown,0,0,dark sunglasses,0.494926,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.130,38520
0,965,,0,-10.1412,-35.8458,-0.489923,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.799087,249:153 172x172,512,0.847947,unknown,unknown,0,0,dark sunglasses,0.490924,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.170,38560
0,966,,0,-9.70242,-38.0608,-0.028243,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.651959,250:153 172x172,512,0.8471,unknown,unknown,0,0,dark sunglasses,0.490924,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.210,38600
0,967,,0,-9.20613,-41.0874,-0.0167941,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.536613,252:153 172x172,512,0.838629,unknown,unknown,0,0,dark sunglasses,0.48597,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.250,38640
0,968,,0,-7.51007,-44.7817,-0.843092,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.507161,254:154 172x172,512,0.830242,unknown,unknown,0,0,dark sunglasses,0.48597,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.290,38680
0,969,,0,-7.25021,-47.5889,-1.3181,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.611561,255:154 172x172,512,0.829412,unknown,unknown,0,0,dark sunglasses,0.450279,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.330,38720
0,970,,0,-6.81381,-49.2725,-2.26052,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.750564,255:154 172x172,512,0.828583,unknown,unknown,0,0,dark sunglasses,0.450279,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.370,38760
0,971,,0,-6.21393,-48.7199,-3.46699,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.818992,256:155 172x172,512,0.820297,unknown,unknown,0,0,dark sunglasses,0.434246,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.410,38800
0,972,,0,-5.9214,-47.8423,-4.31786,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.797355,257:155 172x172,512,0.819477,unknown,unknown,0,0,dark sunglasses,0.434246,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.450,38840
0,973,,0,-6.59148,-47.4332,-4.56793,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.781154,258:154 172x172,512,0.811282,unknown,unknown,0,0,dark sunglasses,0.389733,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.490,38880
0,974,,0,-5.20334,-48.4955,-5.21925,-0.969297,-2.79461,13.6862:-41.5094:775.469,0.691583,259:155 172x172,512,0.803169,unknown,unknown,0,0,dark sunglasses,0.389733,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.530,38920
0,975,,0,-3.75783,-53.4526,-6.33926,-0.969297,-2.79461,26.5798:-41.0914:775.469,0.551142,259:154 172x172,512,0.802366,closed,unknown,0.998003,1,glasses,0.344776,9999,9999,9999,9999,9999,9999,9999,0,0,0.551129,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.570,38960
0,976,,0,-2.18753,-56.0404,-9.2514,-0.969297,-2.79461,38.2973:-40.9748:775.469,0.619856,261:154 172x172,512,0.794342,closed,unknown,0.999726,1,glasses,0.344776,9999,9999,9999,9999,9999,9999,9999,0,0,0.619856,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.610,39000
0,977,,0,-4.59045,-55.9967,-7.93914,-0.969297,-2.79461,49.6309:-40.5543:775.469,0.687418,262:154 172x172,512,0.793548,closed,unknown,0.996011,1,none,0.360293,9999,9999,9999,9999,9999,9999,9999,0,0,0.6868,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.650,39040
0,978,,0,-7.06465,-53.2187,-6.42837,-0.969297,-2.79461,60.7354:-40.0788:775.469,0.696425,263:154 172x172,512,0.792754,closed,unknown,0.998497,1,none,0.360293,9999,9999,9999,9999,9999,9999,9999,0,0,0.696425,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.690,39080
0,979,,0,-7.43354,-50.6167,-6.43908,-0.969297,-2.79461,61.2744:-40.6368:775.469,0.724375,264:155 172x172,512,0.784827,unknown,unknown,0.80119,1,none,0.401065,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.730,39120
0,980,,0,-4.71626,-53.2387,-8.11983,-0.969297,-2.79461,61.8902:-41.2145:775.469,0.825719,264:155 172x172,512,0.784042,opened,unknown,0.78075,1,none,0.401065,9999,-52.121,9999,3.74009,9999,5.11628,9999,3.56755,0,0.825653,9999,0.675677,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.770,39160
0,981,,0,-6.64231,-55.0118,-9.25913,-0.969297,-2.79461,63.1999:-41.4799:775.469,0.850718,266:155 172x172,512,0.776202,opened,unknown,0.78075,1,none,0.434592,9999,-51.0103,9999,6.65139,9999,4.65117,9999,2.79479,0,0.850718,9999,0.745928,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.810,39200
0,982,,0,-7.66246,-54.5732,-9.56561,-0.969297,-2.79461,64.1587:-41.5755:775.469,0.8977,266:155 172x172,512,0.775425,opened,unknown,0.715994,1,none,0.434592,9999,-49.3162,9999,5.40401,9999,4.65117,9999,3.67505,0,0.897469,9999,0.665905,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.850,39240
0,983,,0,-7.12418,-54.5492,-8.77658,-0.969297,-2.79461,65.0708:-41.3514:775.469,0.951537,266:155 172x172,512,0.77465,opened,unknown,0.745293,1,none,0.475748,9999,-49.049,9999,5.26323,9999,4.65117,9999,3.65426,0,0.950805,9999,0.667795,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.890,39280
0,984,,0,-8.77058,-52.8061,-9.22985,-0.969297,-2.79461,66.2202:-41.1277:775.469,0.92692,267:155 172x172,512,0.773875,opened,unknown,0.745293,1,none,0.475748,9999,-51.5291,9999,6.00306,9999,4.65117,9999,2.48581,0,0.926904,9999,0.774017,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.930,39320
0,985,,0,-9.64336,-52.3516,-8.85683,-0.969297,-2.79461,65.9577:-41.0921:775.469,0.982639,267:156 172x172,512,0.773102,opened,unknown,0.745293,1,none,0.50446,9999,-53.6124,9999,6.67875,9999,4.65117,9999,2.71514,0,0.982599,9999,0.753169,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:48.970,39360
0,986,,0,-10.013,-52.9816,-6.76619,-0.969297,-2.79461,66.3942:-41.5467:775.469,0.975363,268:155 172x172,512,0.76537,opened,unknown,0.745293,1,none,0.50446,9999,-55.4633,9999,7.80832,9999,5.5814,9999,2.70172,0,0.975363,9999,0.754389,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.010,39400
0,987,,0,-10.8381,-51.5014,-5.88975,-0.969297,-2.79461,67.0029:-41.356:775.469,0.962372,268:156 172x172,512,0.764605,opened,unknown,0.745293,1,none,0.547187,9999,-58.0376,9999,10.3538,9999,5.11628,9999,2.51046,0,0.961877,9999,0.771776,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.050,39440
0,988,,0,-11.8378,-54.0383,-4.64998,-0.969297,-2.79461,67.4451:-41.3167:775.469,0.848289,268:156 172x172,512,0.76384,opened,unknown,0.745293,1,none,0.547187,9999,-58.8223,9999,10.6428,9999,4.65117,9999,3.65009,0,0.848102,9999,0.668174,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.090,39480
0,989,,0,-11.5659,-57.9399,-2.2188,-0.969297,-2.79461,68.456:-41.6089:775.469,0.759777,270:156 172x172,512,0.756202,closed,unknown,0.93598,1,none,0.581806,9999,9999,9999,9999,9999,9999,9999,0,0,0.633575,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.130,39520
0,990,,0,-10.4177,-58.1618,-3.56863,-0.969297,-2.79461,69.1893:-40.7127:775.469,0.725268,269:157 172x172,512,0.74864,opened,unknown,0.88853,1,none,0.581806,9999,-58.2849,9999,10.6665,9999,5.11628,9999,3.36294,0,0.725262,9999,0.694278,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.170,39560
0,991,,0,-9.75923,-57.7453,-5.80093,-0.969297,-2.79461,70.6835:-40.5908:775.469,0.772318,270:158 172x172,512,0.741154,opened,unknown,0.978487,1,none,0.593547,9999,-55.883,9999,9.5104,9999,4.18605,9999,3.73603,0,0.746973,9999,0.660361,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.210,39600
0,992,,0,-10.1751,-59.4832,-4.98959,-0.969297,-2.79461,71.9574:-39.8031:775.469,0.936217,271:157 172x172,512,0.733742,opened,unknown,0.999565,1,none,0.593547,9999,-54.097,9999,7.07945,9999,4.65117,9999,4.25711,0,0.935172,9999,0.61299,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.250,39640
0,993,,0,-10.7384,-61.2725,-3.37467,-0.969297,-2.79461,73.2991:-38.5525:775.469,0.912231,271:157 172x172,512,0.733008,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.290,39680
0,994,,0,-9.7501,-63.8146,-0.790208,-0.969297,-2.79461,74.6974:-38.5009:775.469,0.727539,272:157 172x172,512,0.732275,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.330,39720
0,995,,0,-8.77003,-66.5594,-0.162572,-0.969297,-2.79461,75.1325:-38.1421:775.469,0.688961,272:157 172x172,512,0.731543,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.370,39760
0,996,,0,-9.78011,-64.397,-1.70338,-0.969297,-2.79461,76.2357:-37.9405:775.469,0.842027,273:158 172x172,512,0.724228,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.410,39800
0,997,,0,-10.5662,-65.5565,-2.09574,-0.969297,-2.79461,77.1534:-38.3505:775.469,0.763991,274:158 172x172,512,0.723504,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.450,39840
0,998,,0,-10.3161,-68.7029,-0.233926,-0.969297,-2.79461,78.0474:-38.483:775.469,0.851919,275:158 172x172,512,0.72278,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.490,39880
0,999,,0,-8.20048,-68.2416,0.463409,-0.969297,-2.79461,79.2022:-38.9419:775.469,0.8396,276:159 172x172,512,0.715552,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.530,39920
0,1000,,0,-6.8256,-68.5488,-0.15209,-0.969297,-2.79461,80.6161:-39.0156:775.469,0.816659,277:158 172x172,512,0.708397,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.570,39960
0,1001,,0,-8.65022,-68.282,-0.469555,-0.969297,-2.79461,82.551:-38.5901:775.469,0.953807,279:158 172x172,512,0.701313,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.610,40000
0,1002,,0,-6.5348,-66.2535,-1.02924,-0.969297,-2.79461,84.1429:-38.3964:775.469,0.834058,280:159 172x172,512,0.6943,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.650,40040
0,1003,,0,-6.69149,-66.7412,-1.51035,-0.969297,-2.79461,86.8445:-37.4748:775.469,0.853676,282:158 172x172,512,0.687357,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.690,40080
0,1004,,0,-10.3362,-70.4809,-2.21134,-0.969297,-2.79461,88.9025:-36.9239:775.469,0.819348,283:158 172x172,512,0.686669,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.730,40120
0,1005,,0,-10.2559,-74.6759,-1.23052,-0.969297,-2.79461,90.6671:-36.429:775.469,0.598375,284:159 172x172,512,0.679803,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.770,40160
0,1006,,0,-10.7023,-74.697,-0.950678,-0.969297,-2.79461,92.7322:-35.6206:775.469,0.613865,285:158 172x172,512,0.673005,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.810,40200
0,1007,,0,-10.4446,-70.6733,0.7605,-0.969297,-2.79461,94.1171:-34.7814:775.469,0.749768,285:159 172x172,512,0.672332,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.850,40240
0,1008,,0,-10.4054,-70.2035,0.0968995,-0.969297,-2.79461,95.7025:-34.0818:775.469,0.822704,287:159 172x172,512,0.665608,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.890,40280
0,1009,,0,-13.0704,-69.5145,-1.83675,-0.969297,-2.79461,97.3317:-33.1266:775.469,0.716648,287:158 172x172,512,0.664943,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.930,40320
0,1010,,0,-13.7284,-70.265,-1.26516,-0.969297,-2.79461,98.7608:-32.3136:775.469,0.852152,288:159 172x172,512,0.658293,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:49.970,40360
0,1011,,0,-12.4707,-72.9617,-1.45217,-0.969297,-2.79461,99.8008:-32.0195:775.469,0.863437,288:159 172x172,512,0.657635,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.010,40400
0,1012,,0,-8.7286,-73.4018,-0.234449,-0.969297,-2.79461,100.139:-31.861:775.469,0.738484,288:159 172x172,512,0.656977,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.050,40440
0,1013,,0,-7.74568,-73.7807,-1.20932,-0.969297,-2.79461,100.6:-31.8601:775.469,0.733932,289:159 172x172,512,0.65632,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.090,40480
0,1014,,0,-11.1076,-74.9767,-2.23489,-0.969297,-2.79461,101.101:-31.9383:775.469,0.802019,289:158 172x172,512,0.655664,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.130,40520
0,1015,,0,-13.1439,-76.6247,-0.998452,-0.969297,-2.79461,101.887:-32.0206:775.469,0.760591,290:158 172x172,512,0.655008,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.170,40560
0,1016,,0,-14.0183,-78.5296,-1.01324,-0.969297,-2.79461,102.635:-32.1187:775.469,0.724469,290:158 172x172,512,0.654353,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.210,40600
0,1017,,0,-14.4335,-79.6753,-0.77937,-0.969297,-2.79461,102.937:-32.6577:775.469,0.871524,290:158 172x172,512,0.653699,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.250,40640
0,1018,,0,-14.274,-79.9508,0.920664,-0.969297,-2.79461,103.152:-32.8812:775.469,0.950819,290:158 172x172,512,0.653045,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.290,40680
0,1019,,0,-13.5603,-81.4919,1.80526,-0.969297,-2.79461,103.109:-32.9848:775.469,0.94631,290:158 172x172,512,0.652392,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.330,40720
0,1020,,0,-14.7021,-76.347,0.0160904,-0.969297,-2.79461,103.109:-32.9848:775.469,0.596054,291:158 172x172,512,0.65174,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.370,40760
0,1021,,0,-12.9257,-77.5437,0.272514,-0.969297,-2.79461,102.943:-32.981:775.469,0.526349,290:159 172x172,512,0.645223,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.410,40800
0,1022,,0,-9.3759,-83.9144,1.91388,-0.969297,-2.79461,102.722:-32.8693:775.469,0.507826,290:159 172x172,512,0.644577,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.450,40840
0,1023,,0,-11.2094,-80.6793,0.349628,-0.969297,-2.79461,102.722:-32.8693:775.469,0.503372,290:158 172x172,512,0.643933,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.490,40880
0,1024,,0,-12.2332,-80.119,0.232026,-0.969297,-2.79461,102.722:-32.8693:775.469,0.517285,290:158 172x172,512,0.643289,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.530,40920
0,1025,,0,-12.6131,-78.4176,-0.328274,-0.969297,-2.79461,102.722:-32.8693:775.469,0.795681,289:158 172x172,512,0.642646,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.570,40960
0,1026,,0,-13.0872,-77.8976,-0.500257,-0.969297,-2.79461,102.867:-32.7403:775.469,0.83116,290:158 172x172,512,0.642003,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.610,41000
0,1027,,0,-11.1275,-80.7231,-0.784644,-0.969297,-2.79461,102.256:-32.7912:775.469,0.753537,289:159 172x172,512,0.635583,unknown,unknown,0,0,none,0.593547,9999,9999,9999,9999,9999,9999,9999,9999,0,0,9999,9999,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:50.650,41040
