Frame result index,Frame Number,Person UUID,Person UUID Confidence,Headpose Pitch (deg),Headpose Yaw (deg),Headpose Roll (deg),Headpose Pitch Calib (deg),Headpose Yaw Calib (deg),Headpose (X:Y:Z) (mm),Headpose Confidence,Face Rect (X:Y Width X Height),Face Rect detect algorithm,Face Rect Confidence,EyeState Right,EyeState Left,EyeState Right Confidence,EyeState Left Confidence,Eyewear,Eyewear Confidence,EyeGaze Horizontal Left (deg),EyeGaze Horizontal Right (deg),EyeGaze Vertical Left (deg),EyeGaze Vertical Right (deg),Iris RadiusL (mm),Iris RadiusR (mm),Eye Aperture Left (mm),Eye Aperture Right (mm),Eye Aperture Left Confidence,Eye Aperture Right Confidence,Eyelid Closed Left (%),Eyelid Closed Right (%),Eye Center Left (X:Y) (mm),Eye Center Right (X:Y) (mm),Drowsiness Level (0-10),Age,Gender,Ethnic,Emotion,Heart rate,Breath rate,Illumination Variance,Illumination Tl Average,Illumination Bl Average,Illumination Tr Average,Illumination Br Average,Frame Time,Time From Start
0,766,,0,-4.39445,-2.01608,2.43352,-2.11499,-5.05334,-22.5335:-55.2631:728.855,0.98999,203:134 183x183,512,0.950067,opened,opened,0.999989,1,none,0.999973,-0.140557,-0.140557,4.51324,4.51324,5.2459,6.12022,4.77055,5.98131,0.98999,0.989981,0.566314,0.456244,9:-26,-43:-28,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.058,30600
0,767,,0,-4.49404,-1.79762,2.30116,-2.11953,-5.04713,-22.4963:-55.3037:728.855,0.989993,203:134 183x183,512,0.949117,opened,opened,0.999978,1,none,0.999973,-0.158836,-0.158836,4.26842,4.26842,5.2459,6.12022,4.82062,6.09466,0.98995,0.989987,0.561762,0.44594,9:-27,-43:-28,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.098,30640
0,768,,0,-4.49666,-1.84915,2.45457,-2.12405,-5.04103,-22.277:-55.1819:728.855,0.98999,203:134 183x183,512,0.948167,opened,opened,0.999979,1,none,0.999973,-0.46143,-0.46143,4.46239,4.46239,5.2459,6.12022,4.71675,6.22342,0.98999,0.988544,0.571204,0.434234,9:-27,-43:-28,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.138,30680
0,769,,0,-5.8524,-2.20121,2.4844,-2.13114,-5.03564,-22.5721:-55.1654:728.855,0.951655,203:135 183x183,512,0.947219,opened,opened,0.999978,1,none,0.999973,-0.894375,-0.894375,4.91745,4.91745,5.2459,6.12022,4.61999,6.20714,0.95162,0.951649,0.580001,0.435715,9:-27,-43:-28,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.178,30720
0,770,,0,-5.61226,-2.25258,2.34067,-2.13775,-5.03036,-22.3334:-55.074:728.855,0.959515,203:134 183x183,512,0.946272,opened,opened,0.99998,0.999999,none,0.999973,-1.04243,-1.04243,4.95064,4.95064,5.2459,5.68306,4.76019,6.0502,0.959075,0.958679,0.567255,0.449982,9:-27,-43:-28,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.218,30760
0,771,,0,-4.19809,-1.87391,2.45307,-2.14165,-5.02438,-22.2967:-54.9491:728.855,0.95597,203:134 183x183,512,0.945326,opened,opened,0.999973,1,none,0.999976,-1.18561,-1.18561,5.11345,5.11345,5.2459,5.68306,5.06432,5.87142,0.95597,0.955719,0.539608,0.466234,9:-26,-43:-27,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.258,30800
0,772,,0,-4.56244,-2.21514,2.52219,-2.14623,-5.01907,-22.7417:-54.9998:728.855,0.959292,202:135 183x183,512,0.935873,opened,opened,0.999988,1,none,0.999976,-1.68781,-1.68781,5.52295,5.52295,5.2459,5.68306,5.01513,5.91501,0.959281,0.959274,0.544079,0.462271,9:-26,-43:-27,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.298,30840
0,773,,0,-3.74382,-2.58193,2.68774,-2.14924,-5.01447,-22.582:-54.9043:728.855,0.861375,202:134 183x183,512,0.934937,opened,opened,0.999981,0.999996,none,0.999981,-1.82407,-1.82407,5.73601,5.73601,5.2459,5.68306,4.90089,6.2461,0.861312,0.861371,0.554465,0.432173,8:-26,-43:-27,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.338,30880
0,774,,0,-4.36084,-2.72355,2.70945,-2.15341,-5.01015,-22.9751:-54.7184:728.855,0.942847,202:136 183x183,512,0.925587,opened,opened,0.999961,0.999999,none,0.999981,-1.56899,-1.56899,5.77542,5.77542,5.2459,6.12022,5.09457,6.35818,0.927683,0.942641,0.536858,0.421984,9:-26,-44:-27,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.378,30920
0,775,,0,-5.4353,-3.05482,2.4674,-2.15958,-5.00648,-23.2593:-54.4638:728.855,0.942557,202:136 183x183,512,0.924662,opened,opened,0.99987,0.999995,none,0.999978,-1.99151,-1.99151,6.16127,6.16127,5.2459,6.12022,4.91753,5.48527,0.942555,0.94253,0.552952,0.501339,9:-25,-44:-27,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.418,30960
0,776,,0,-3.97098,-3.07892,2.84115,-2.16297,-5.00286,-23.134:-53.848:728.855,0.930233,202:136 183x183,512,0.923737,closed,closed,0.709007,0.753948,none,0.999978,9999,9999,9999,9999,9999,9999,0,0,0.859877,0.768965,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.458,31000
0,777,,0,-3.68493,-3.28678,2.98181,-2.16582,-4.99965,-23.4416:-53.0522:728.855,0.925765,202:137 183x183,512,0.922813,closed,opened,0.709007,0.742366,none,0.999977,-1.05981,9999,6.27942,9999,4.80874,9999,2.28891,0,0.924964,0.916777,0.791918,1,13:-21,-44:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.498,31040
0,778,,0,-3.38075,-3.59577,2.77787,-2.16809,-4.99703,-23.3838:-52.7891:728.855,0.919464,202:136 183x183,512,0.921891,opened,opened,0.943619,0.826142,none,0.999977,-6.22987,-6.22987,6.6292,6.6292,4.80874,5.68306,2.4121,4.58443,0.733366,0.918423,0.780718,0.583234,13:-22,-42:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.538,31080
0,779,,0,-3.21884,-3.91386,3.00853,-2.17006,-4.995,-22.9412:-52.8292:728.855,0.980318,203:136 183x183,512,0.920969,opened,opened,0.999562,0.999105,none,0.999976,-6.61134,-6.61134,6.935,6.935,4.37158,5.2459,2.57465,4.96772,0.979649,0.967086,0.765941,0.548389,11:-22,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.578,31120
0,780,,0,-4.82957,-3.94724,2.92365,-2.17501,-4.99305,-22.8648:-53.0179:728.855,0.948614,203:137 183x183,512,0.920048,opened,opened,0.999804,0.999991,none,0.999976,-6.13536,-6.13536,8.11015,8.11015,4.80874,5.68306,3.20131,5.02262,0.948531,0.948333,0.708972,0.543399,8:-23,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.618,31160
0,781,,0,-5.13098,-3.85855,2.57468,-2.1805,-4.99094,-22.5551:-53.4096:728.855,0.952447,203:137 183x183,512,0.919128,opened,opened,0.999784,0.999999,none,0.999977,-4.88124,-4.88124,8.56786,8.56786,4.80874,5.2459,4.20413,5.37053,0.952188,0.952089,0.617806,0.51177,8:-23,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.658,31200
0,782,,0,-4.4971,-4.2079,2.74365,-2.1848,-4.98949,-22.2733:-53.291:728.855,0.958046,203:137 183x183,512,0.918209,opened,opened,0.999958,0.999999,none,0.999977,-2.16615,-2.16615,7.57168,7.57168,5.2459,5.68306,4.19503,5.57173,0.957993,0.938612,0.618633,0.493479,9:-24,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.698,31240
0,783,,0,-4.47441,-4.44397,2.99374,-2.18904,-4.98848,-22.422:-53.0087:728.855,0.988107,203:137 183x183,64,0.978305,opened,opened,0.999827,1,none,0.999979,0.728987,0.728987,7.43145,7.43145,5.2459,5.68306,4.15767,5.30691,0.987786,0.975056,0.62203,0.517554,10:-23,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.738,31280
0,784,,0,-3.26564,-3.64873,3.34649,-2.19103,-4.98601,-22.2079:-52.7428:728.855,0.961675,203:136 183x183,512,0.977327,opened,opened,0.999933,1,none,0.999979,1.91597,1.91597,7.12967,7.12967,4.80874,5.2459,4.61673,5.02607,0.96157,0.740444,0.580297,0.543085,9:-23,-43:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.778,31320
0,785,,0,-3.18026,-3.44624,3.62772,-2.19286,-4.98316,-22.2038:-52.5515:728.855,0.986028,203:137 183x183,512,0.976349,opened,opened,0.999957,1,none,0.99998,2.2795,2.2795,5.90605,5.90605,4.80874,5.2459,4.59743,5.49639,0.985503,0.98602,0.582051,0.500328,9:-24,-43:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.818,31360
0,786,,0,-4.4525,-4.33533,3.43363,-2.19702,-4.98197,-22.1427:-52.7192:728.855,0.984831,203:137 183x183,512,0.975373,opened,opened,0.999461,1,none,0.99998,2.25528,2.25528,5.33757,5.33757,5.2459,5.68306,4.63656,5.33497,0.98482,0.984772,0.578495,0.515002,10:-24,-43:-27,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.858,31400
0,787,,0,-3.91883,-3.92706,3.51627,-2.20018,-4.98003,-21.9958:-52.7836:728.855,0.971812,203:136 183x183,512,0.974397,opened,opened,0.999983,1,none,0.99998,2.59065,2.59065,5.29635,5.29635,5.2459,5.68306,4.47939,5.59298,0.971798,0.971772,0.592783,0.491547,9:-24,-44:-27,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.898,31440
0,788,,0,-3.86584,-3.99553,3.70139,-2.20324,-4.97823,-21.8971:-52.9572:728.855,0.962505,203:137 183x183,512,0.973423,opened,opened,0.999988,1,none,0.99998,2.83785,2.83785,5.15901,5.15901,5.2459,5.68306,4.38802,5.78722,0.962503,0.961038,0.601089,0.473889,10:-24,-43:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.938,31480
0,789,,0,-4.15156,-4.53991,3.66383,-2.20681,-4.97742,-21.5561:-52.9789:728.855,0.985843,203:137 183x183,512,0.97245,opened,opened,0.99991,0.999999,none,0.99998,2.7972,2.7972,4.93014,4.93014,5.2459,5.68306,4.6783,5.20496,0.985831,0.979945,0.5747,0.526822,10:-24,-43:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:40.978,31520
0,790,,0,-3.45168,-3.79842,3.75435,-2.20908,-4.97527,-21.5323:-52.4474:728.855,0.977919,203:137 183x183,512,0.971477,opened,opened,0.999978,1,none,0.99998,2.93895,2.93895,4.9708,4.9708,5.2459,5.68306,4.66825,5.43611,0.977298,0.975378,0.575614,0.505808,9:-24,-44:-27,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.018,31560
0,791,,0,-3.08527,-3.27938,3.6602,-2.21068,-4.97217,-21.6135:-51.9727:728.855,0.98559,203:137 183x183,512,0.970506,opened,opened,0.999958,1,none,0.99998,2.92913,2.92913,5.26019,5.26019,5.2459,5.2459,4.63284,5.58159,0.985567,0.985575,0.578832,0.492583,9:-24,-43:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.058,31600
0,792,,0,-2.8923,-3.47085,3.62595,-2.21192,-4.96944,-21.8016:-51.3308:728.855,0.988337,202:137 183x183,512,0.969535,opened,opened,0.999992,0.999998,none,0.99998,2.49829,2.49829,5.53797,5.53797,4.80874,5.2459,4.55428,5.54771,0.987018,0.985721,0.585974,0.495663,9:-24,-43:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.098,31640
0,793,,0,-2.93228,-3.30804,3.78077,-2.21323,-4.96642,-22.3256:-50.8735:728.855,0.99,202:137 183x183,512,0.968566,opened,opened,0.999988,0.999999,none,0.99998,1.87983,1.87983,5.6264,5.6264,4.80874,5.68306,4.37783,5.79687,0.985612,0.99,0.602015,0.473012,9:-24,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.138,31680
0,794,,0,-3.21384,-2.59141,3.70766,-2.21505,-4.96211,-22.6399:-50.8001:728.855,0.99,203:138 183x183,512,0.95888,opened,opened,0.99996,0.999999,none,0.99998,1.47475,1.47475,5.53781,5.53781,4.80874,5.68306,4.27114,5.87552,0.984879,0.989995,0.611715,0.465862,9:-24,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.178,31720
0,795,,0,-3.46749,-2.03285,3.70366,-2.21732,-4.9568,-23.0916:-50.6521:728.855,0.99,203:138 183x183,512,0.957921,opened,opened,0.99996,1,none,0.999979,1.20782,1.20782,5.51793,5.51793,5.2459,5.2459,4.59579,5.71823,0.988696,0.989796,0.582201,0.480161,9:-24,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.218,31760
0,796,,0,-3.85392,-1.57114,3.80118,-2.22028,-4.95068,-23.431:-50.6242:728.855,0.99,203:138 183x183,512,0.956963,opened,opened,0.99998,1,none,0.999979,0.841102,0.841102,5.16477,5.16477,5.2459,5.2459,5.10875,5.73136,0.914344,0.989887,0.535569,0.478967,9:-24,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.258,31800
0,797,,0,-4.19346,-1.70934,3.55233,-2.22384,-4.94483,-23.5294:-50.6748:728.855,0.989997,203:138 183x183,512,0.956006,opened,opened,0.999969,0.999999,none,0.999978,0.947799,0.947799,4.78133,4.78133,5.2459,5.2459,4.94199,5.6517,0.989676,0.989897,0.550728,0.486209,9:-24,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.298,31840
0,798,,0,-3.19983,-1.99921,3.4,-2.2256,-4.93952,-23.3602:-50.7656:728.855,0.979847,203:137 183x183,512,0.95505,opened,opened,0.999972,0.999998,none,0.999978,1.7133,1.7133,4.66971,4.66971,5.2459,5.2459,4.81138,5.84368,0.979844,0.979785,0.562602,0.468756,9:-24,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.338,31880
0,799,,0,-2.61281,-1.82522,3.55968,-2.22629,-4.93392,-23.2367:-50.6804:728.855,0.980397,203:138 183x183,512,0.954095,opened,opened,0.999987,0.999997,none,0.999976,2.19818,2.19818,4.85908,4.85908,5.2459,5.2459,4.76629,5.57613,0.960633,0.951887,0.566701,0.493079,9:-24,-44:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.378,31920
0,800,,0,-3.6266,-1.91403,3.57265,-2.22881,-4.9285,-23.1779:-50.6053:728.855,0.97821,203:139 183x183,512,0.953141,opened,opened,0.999971,0.999994,none,0.999976,2.36466,2.36466,5.19702,5.19702,5.2459,5.2459,4.49938,5.27448,0.944113,0.978012,0.590966,0.520501,9:-24,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.418,31960
0,801,,0,-3.30525,-2.01567,3.41876,-2.23074,-4.92328,-23.0645:-50.5114:728.855,0.976745,203:138 183x183,512,0.952188,opened,opened,0.999985,0.999999,none,0.999976,2.77669,2.77669,5.68824,5.68824,5.2459,5.2459,4.63781,5.58254,0.976744,0.976349,0.578381,0.492496,9:-23,-44:-26,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.458,32000
0,802,,0,-2.84219,-1.86706,3.52327,-2.23183,-4.91781,-23.2276:-50.1753:728.855,0.988315,203:139 183x183,512,0.951236,opened,opened,0.999985,0.999999,none,0.999976,2.96577,2.96577,6.05811,6.05811,5.2459,5.68306,4.46288,5.60361,0.98755,0.988314,0.594283,0.490581,9:-23,-44:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.498,32040
0,803,,0,-3.26896,-2.2473,3.7289,-2.23368,-4.91304,-23.0683:-50.1157:728.855,0.989934,203:139 183x183,512,0.950285,opened,opened,0.999962,0.999998,none,0.999975,2.87983,2.87983,6.24494,6.24494,5.2459,5.68306,4.47453,5.66012,0.985228,0.989911,0.593224,0.485444,9:-23,-44:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.538,32080
0,804,,0,-2.96148,-2.30176,3.77468,-2.23498,-4.90839,-22.9813:-50.0416:728.855,0.989553,203:139 183x183,512,0.949335,opened,opened,0.999989,0.999999,none,0.999975,3.11431,3.11431,6.53148,6.53148,5.2459,5.68306,4.6273,5.81945,0.988953,0.983285,0.579336,0.470959,9:-23,-44:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.578,32120
0,805,,0,-2.64519,-1.73321,3.89029,-2.23571,-4.90274,-22.9646:-49.7578:728.855,0.99,203:139 183x183,512,0.948385,opened,opened,0.999984,0.999997,none,0.999974,3.53059,3.53059,6.47401,6.47401,5.2459,5.68306,4.7935,5.68691,0.989945,0.98996,0.564227,0.483008,9:-23,-44:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.618,32160
0,806,,0,-2.32004,-1.46561,3.80995,-2.23586,-4.89663,-22.8384:-49.4515:728.855,0.989954,203:139 183x183,512,0.947437,opened,opened,0.999956,0.999999,none,0.999974,3.97088,3.97088,6.2669,6.2669,5.68306,5.2459,5.14745,5.38885,0.989921,0.978658,0.53205,0.510105,9:-23,-44:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.658,32200
0,807,,0,-1.30593,-1.43777,3.69523,-2.23421,-4.8905,-23.2655:-48.9754:728.855,0.989165,202:139 183x183,512,0.946489,opened,opened,0.999979,0.999999,none,0.999974,4.74094,4.74094,6.26235,6.26235,5.68306,5.2459,5.33203,5.44396,0.989155,0.988954,0.51527,0.505094,8:-23,-45:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.698,32240
0,808,,0,-1.53922,-1.51174,3.62476,-2.23298,-4.88452,-23.5493:-48.732:728.855,0.989921,202:140 183x183,512,0.945543,opened,opened,0.999984,0.999999,none,0.999974,5.20568,5.20568,6.25733,6.25733,5.68306,5.68306,5.07787,5.64958,0.941285,0.989917,0.538376,0.486402,8:-22,-45:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.738,32280
0,809,,0,-1.52506,-1.81639,3.34336,-2.23173,-4.8791,-24.1021:-48.3969:728.855,0.989112,201:139 183x183,512,0.936087,opened,opened,0.999991,0.999998,none,0.999975,4.97887,4.97887,6.06717,6.06717,4.80874,5.68306,4.62657,5.57741,0.715968,0.988837,0.579403,0.492963,8:-22,-45:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.778,32320
0,810,,0,-0.781158,-1.82198,3.42669,-2.22917,-4.87371,-24.8252:-48.3458:728.855,0.989951,201:139 183x183,512,0.935151,opened,opened,0.999991,1,none,0.999975,4.65757,4.65757,6.06851,6.06851,5.68306,5.2459,5.02091,5.46817,0.989635,0.987077,0.543554,0.502894,8:-22,-45:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.818,32360
0,811,,0,-0.955371,-1.38824,3.7585,-2.22693,-4.86757,-24.9873:-48.514:728.855,0.99,201:139 183x183,512,0.934216,opened,opened,0.999976,1,none,0.999973,4.50098,4.50098,6.3918,6.3918,5.68306,5.68306,5.33762,5.70187,0.989559,0.988497,0.514762,0.481648,7:-22,-46:-25,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.858,32400
0,812,,0,-0.738471,-1.64208,3.44334,-2.22431,-4.8619,-25.546:-48.2431:728.855,0.989999,200:139 183x183,512,0.933282,opened,opened,0.999974,0.999999,none,0.999973,3.92969,3.92969,6.74128,6.74128,5.68306,5.68306,5.29279,5.77268,0.989937,0.972974,0.518838,0.475211,7:-23,-47:-24,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.898,32440
0,813,,0,-0.467375,-1.58462,3.17476,-2.22123,-4.85615,-26.1212:-48.0814:728.855,0.99,200:139 183x183,512,0.932349,opened,closed,0.8652,0.904613,none,0.999972,9999,0.738478,9999,8.08814,9999,4.80874,0,2.37809,0.945937,0.988276,1,0.78381,6:-21,-47:-20,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.938,32480
0,814,,0,-0.242804,-1.10277,3.62515,-2.21777,-4.84958,-27.2561:-47.6393:728.855,0.989878,199:139 183x183,512,0.931416,closed,closed,0.998613,0.999744,none,0.999972,9999,9999,9999,9999,9999,9999,0,0,0.989877,0.989684,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:41.978,32520
0,815,,0,0.189945,-1.19238,3.99345,-2.21356,-4.84318,-28.3947:-46.8302:728.855,0.989612,199:139 183x183,512,0.930485,closed,closed,0.998303,0.99868,none,0.999969,9999,9999,9999,9999,9999,9999,0,0,0.987234,0.989353,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:42.018,32560
0,816,,0,0.288002,-0.768541,3.72771,-2.20919,-4.83607,-29.1207:-46.6679:728.855,0.98984,199:139 183x183,512,0.929555,opened,closed,0.788853,0.788568,none,0.999969,9999,3.31577,9999,8.36126,9999,5.68306,0,2.63758,0.989743,0.967338,1,0.76022,7:-19,-50:-22,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:42.058,32600
0,817,,0,0.25985,-0.311353,3.31538,-2.20489,-4.82819,-29.517:-46.4016:728.855,0.9897,199:140 183x183,512,0.928625,opened,opened,0.962501,0.992002,none,0.999952,5.94839,5.94839,7.7735,7.7735,5.2459,5.2459,2.71763,4.05263,0.984785,0.987573,0.752943,0.631579,8:-20,-52:-24,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:42.098,32640
0,818,,0,0.550141,-0.675824,2.99481,-2.2001,-4.82097,-29.2738:-45.8466:728.855,0.989785,199:141 183x183,512,0.927696,opened,opened,0.999232,0.999997,none,0.999952,7.70242,7.70242,8.10242,8.10242,4.80874,5.2459,3.41958,5.16639,0.985753,0.113434,0.689129,0.530329,4:-20,-49:-23,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:42.138,32680
0,819,,0,1.0928,-0.78158,3.31427,-2.19438,-4.81396,-29.6521:-45.1547:728.855,0.989912,198:142 183x183,512,0.918419,opened,opened,0.999995,0.999999,none,0.999953,7.2367,7.2367,8.01473,8.01473,4.80874,5.68306,4.07341,5.43075,0.988458,0.988489,0.62969,0.506296,6:-20,-47:-22,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:42.178,32720
0,820,,0,1.42967,-0.642665,3.84046,-2.1881,-4.80673,-29.3411:-44.0721:728.855,0.98999,199:142 183x183,512,0.917501,opened,opened,0.999993,1,none,0.999953,6.15105,6.15105,7.6343,7.6343,4.80874,5.2459,4.27189,5.43442,0.989336,0.914043,0.611646,0.505962,7:-20,-48:-21,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:42.218,32760
0,821,,0,1.23527,-0.972964,3.65477,-2.18218,-4.80009,-29.1048:-43.0803:728.855,0.98999,199:142 183x183,64,0.979358,opened,opened,0.999997,1,none,0.999953,4.22638,4.22638,7.61201,7.61201,4.80874,5.2459,4.45606,5.61358,0.972209,0.989349,0.594904,0.489675,6:-19,-47:-21,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:42.258,32800
0,822,,0,1.5774,-0.728315,3.697,-2.17568,-4.79306,-29.4125:-42.0782:728.855,0.989983,199:143 183x183,512,0.978379,opened,opened,0.999997,1,none,0.999953,2.9269,2.9269,7.20071,7.20071,5.2459,5.68306,4.77763,5.87107,0.981398,0.989673,0.56567,0.466266,6:-19,-48:-21,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:42.298,32840
0,823,,0,2.32373,-0.411996,4.07951,-2.16793,-4.78551,-28.5286:-40.9661:728.855,0.99,200:144 183x183,512,0.968595,opened,opened,1,1,none,0.999953,1.40599,1.40599,6.02944,6.02944,4.80874,5.68306,4.83267,6.04468,0.989997,0.98607,0.560666,0.450483,6:-19,-47:-20,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:42.338,32880
0,824,,0,2.97299,-1.29539,4.11891,-2.15908,-4.7795,-28.0861:-39.0012:728.855,0.99,200:146 183x183,512,0.958909,opened,opened,0.999998,1,none,0.999953,1.72995,1.72995,5.34791,5.34791,5.2459,5.2459,5.05066,5.76927,0.976316,0.681264,0.540849,0.475521,7:-17,-46:-20,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:42.378,32920
0,825,,0,4.11414,-1.46705,4.40035,-2.1483,-4.77381,-27.5133:-36.7118:728.855,0.982693,200:148 183x183,512,0.94932,opened,opened,0.999957,1,none,0.999953,2.06521,2.06521,5.34986,5.34986,5.2459,5.2459,5.2543,5.17126,0.760567,0.950246,0.522336,0.529886,7:-16,-46:-19,9999,n/a,N/A,Unknown,N/A,9999,9999,9999,9999,9999,9999,9999,2020-06-28T15:13:42.418,32960
